application,dependency_id,library,version,vulnerability_score,license_score,maintenance_score,dependency_depth_score,final_risk_score,final_risk_level,explanation
ComplianceEngine,DEP-0378,micrometer-core,3.0.7,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0379,slf4j-api,3.11.6,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0380,commons-lang3,5.13.8,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0381,pgx,5.4.0,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0382,kafka-clients,3.9.6,0.0,0.0,70.0,25.0,16.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Outdated; maintenance score is 70. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0383,hibernate-validator,2.7.7,97.0,0.0,0.0,25.0,46.15,Medium,Highest matched CVSS is 9.7; vulnerability severity score is 97.0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0384,jackson-annotations,3.0.1,47.0,0.0,0.0,25.0,23.65,Low,Highest matched CVSS is 4.7; vulnerability severity score is 47.0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0385,logback-core,1.5.4,0.0,75.0,40.0,25.0,29.25,Medium,No matched vulnerabilities; vulnerability severity score is 0. License status is Unknown; license score is 75. The dependency license is unknown or has no verified license grant. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
ComplianceEngine,DEP-0386,axios,3.12.5,0.0,0.0,0.0,50.0,5.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Dual-MIT/Commercial is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0387,setuptools,1.1.2,0.0,0.0,100.0,50.0,25.0,Medium,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0388,httpclient,3.9.6,0.0,0.0,0.0,50.0,5.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0389,resilience4j,2.8.4,0.0,0.0,40.0,50.0,13.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0390,jetty-server,2.8.7,0.0,0.0,0.0,50.0,5.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0391,opentelemetry-api,1.2.8,0.0,0.0,0.0,50.0,5.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Dual-MIT/Commercial is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0392,numpy,3.11.5,0.0,0.0,0.0,50.0,5.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0393,caffeine,1.3.3,0.0,0.0,40.0,50.0,13.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0394,httpcore,2.5.4,0.0,0.0,0.0,50.0,5.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0395,gson,1.7.8,0.0,0.0,40.0,50.0,13.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0396,mapstruct,4.5.4,0.0,0.0,40.0,50.0,13.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0397,log4j-core,3.1.4,0.0,0.0,100.0,50.0,25.0,Medium,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0398,aws-sdk-sqs,2.1.1,56.0,0.0,40.0,50.0,38.2,Medium,Highest matched CVSS is 5.6; vulnerability severity score is 56.0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0399,disruptor,2.11.2,74.0,0.0,40.0,50.0,46.3,Medium,Highest matched CVSS is 7.4; vulnerability severity score is 74.0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
ComplianceEngine,DEP-0400,netty-all,3.5.6,68.0,0.0,0.0,50.0,35.6,Medium,Highest matched CVSS is 6.8; vulnerability severity score is 68.0. License status is Compatible; license score is 0. Dual-MIT/Commercial is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0401,react-dom,1.10.9,0.0,0.0,100.0,25.0,22.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0402,yaml-go,5.15.0,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-2-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0403,jest,3.13.6,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0404,cryptography,3.6.0,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0405,redis,5.1.1,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0406,next,2.13.7,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0407,ansible-core,2.8.10,63.0,0.0,40.0,25.0,38.85,Medium,Highest matched CVSS is 6.3; vulnerability severity score is 63.0. License status is Compatible; license score is 0. LGPL-3.0 is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0408,sharp,1.14.0,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0409,axios,4.14.1,0.0,0.0,100.0,25.0,22.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0410,winston,2.2.10,0.0,0.0,70.0,25.0,16.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-2-Clause is permitted by the Proprietary application policy. Maintenance status is Outdated; maintenance score is 70. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0411,babel-core,5.0.0,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-2-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0412,chalk,3.6.10,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Dual-MIT/Commercial is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0413,twisted,5.3.5,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0414,nanoid,2.3.5,0.0,75.0,70.0,25.0,35.25,Medium,No matched vulnerabilities; vulnerability severity score is 0. License status is Unknown; license score is 75. The dependency license is unknown or has no verified license grant. Maintenance status is Outdated; maintenance score is 70. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0415,inquirer,5.11.0,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0416,mocha,3.5.10,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0417,vue,5.14.6,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0418,puppeteer,1.9.3,0.0,0.0,100.0,25.0,22.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0419,postgresql-jdbc,2.12.3,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0420,socket.io,5.13.10,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0421,sequelize,2.12.8,94.0,0.0,100.0,25.0,64.8,High,Highest matched CVSS is 9.4; vulnerability severity score is 94.0. License status is Compatible; license score is 0. LGPL-2.1 is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0422,dayjs,2.4.1,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0423,chai,2.7.6,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0424,graphql,1.11.6,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0425,commander,3.12.7,0.0,0.0,100.0,25.0,22.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0426,morgan,4.11.6,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0427,django,3.15.10,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0428,multer,2.8.9,44.0,0.0,0.0,25.0,22.3,Low,Highest matched CVSS is 4.4; vulnerability severity score is 44.0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0429,uuid,5.6.6,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0430,lodash,2.12.4,0.0,100.0,70.0,25.0,41.5,Medium,No matched vulnerabilities; vulnerability severity score is 0. License status is Incompatible; license score is 100. GPL-2.0 is not compatible with the Proprietary application policy. Maintenance status is Outdated; maintenance score is 70. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0431,webpack,4.13.10,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0432,helmet,2.6.0,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Dual-MIT/Commercial is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0433,knex,1.7.7,0.0,0.0,70.0,25.0,16.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. LGPL-2.1 is permitted by the Proprietary application policy. Maintenance status is Outdated; maintenance score is 70. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0434,express,5.0.6,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0435,passport,2.11.10,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Dual-MIT/Commercial is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
NotificationService,DEP-0436,node-fetch,4.11.2,0.0,0.0,40.0,50.0,13.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. ISC is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0437,moment,4.10.3,0.0,100.0,40.0,50.0,38.0,Medium,No matched vulnerabilities; vulnerability severity score is 0. License status is Incompatible; license score is 100. AGPL-3.0 is not compatible with the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0438,cors,1.10.5,0.0,0.0,0.0,50.0,5.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0439,react,2.9.7,0.0,0.0,0.0,50.0,5.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0440,mapstruct,1.11.6,0.0,0.0,0.0,50.0,5.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0441,formidable,1.2.7,0.0,0.0,0.0,50.0,5.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0442,pm2,2.7.1,0.0,0.0,0.0,50.0,5.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0443,prettier,1.1.6,0.0,75.0,40.0,50.0,31.75,Medium,No matched vulnerabilities; vulnerability severity score is 0. License status is Unknown; license score is 75. The dependency license is unknown or has no verified license grant. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0444,dotenv,3.3.4,37.0,0.0,100.0,50.0,41.65,Medium,Highest matched CVSS is 3.7; vulnerability severity score is 37.0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0445,nodemon,4.1.5,38.0,0.0,40.0,50.0,30.1,Medium,Highest matched CVSS is 3.8; vulnerability severity score is 38.0. License status is Compatible; license score is 0. Dual-MIT/Commercial is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0446,eslint,4.11.6,0.0,0.0,40.0,50.0,13.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Dual-MIT/Commercial is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0447,jsonwebtoken,3.1.1,0.0,0.0,40.0,50.0,13.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0448,angular-core,3.2.5,0.0,0.0,0.0,50.0,5.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0449,bcrypt,2.6.6,0.0,0.0,40.0,50.0,13.0,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
NotificationService,DEP-0450,nats,2.1.6,0.0,100.0,40.0,50.0,38.0,Medium,No matched vulnerabilities; vulnerability severity score is 0. License status is Incompatible; license score is 100. GPL-3.0 is not compatible with the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Transitive; dependency depth score is 50.
VendorGateway,DEP-0451,pgx,3.4.3,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0452,protobuf-go,2.12.6,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. LGPL-2.1 is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0453,rich,1.7.6,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0454,logrus,3.14.5,0.0,100.0,100.0,25.0,47.5,Medium,No matched vulnerabilities; vulnerability severity score is 0. License status is Incompatible; license score is 100. GPL-2.0 is not compatible with the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0455,fiber,5.15.4,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0456,golangci-lint,4.0.6,0.0,0.0,100.0,25.0,22.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0457,chi,1.5.9,0.0,75.0,40.0,25.0,29.25,Medium,No matched vulnerabilities; vulnerability severity score is 0. License status is Unknown; license score is 75. The dependency license is unknown or has no verified license grant. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0458,mockito-core,2.6.10,0.0,0.0,100.0,25.0,22.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0459,setuptools,1.9.10,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-2-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0460,graphql,2.1.3,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Apache-2.0 is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0461,nats,3.12.10,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. BSD-2-Clause is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0462,jackson-annotations,3.5.6,47.0,0.0,100.0,25.0,43.65,Medium,Highest matched CVSS is 4.7; vulnerability severity score is 47.0. License status is Compatible; license score is 0. BSD-3-Clause is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0463,sqlx,5.13.1,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Dual-MIT/Commercial is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0464,resty,4.3.1,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Dual-MIT/Commercial is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0465,aws-sdk-go,1.5.5,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. Unlicense is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0466,gomock,5.4.10,0.0,0.0,0.0,25.0,2.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Actively Maintained; maintenance score is 0. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0467,gin,3.2.4,26.0,0.0,100.0,25.0,34.2,Medium,Highest matched CVSS is 2.6; vulnerability severity score is 26.0. License status is Compatible; license score is 0. MIT is permitted by the Proprietary application policy. Maintenance status is Unmaintained; maintenance score is 100. Dependency is Direct; dependency depth score is 25.
VendorGateway,DEP-0468,caffeine,4.0.9,0.0,0.0,40.0,25.0,10.5,Low,No matched vulnerabilities; vulnerability severity score is 0. License status is Compatible; license score is 0. LGPL-2.1 is permitted by the Proprietary application policy. Maintenance status is Moderately Outdated; maintenance score is 40. Dependency is Direct; dependency depth score is 25.
